sku,marketplace_product_name_ar,seller_item_name,price,similarity_score,confidence_level,matched_sku
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس70جنيه,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس3,70.0,0.56,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس3,70.0,0.56,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس/س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس/ س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس/ س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس...س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس**,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس)سعر ,70.0,0.53,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس(س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس السعر الجديد,70.0,0.55,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير*  اكياس/س ج,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير فوار14كيس -س.ج,70.0,0.55,0.5,155
4188,ويستير 4 مجم 14 كيس,ويست اير فوار**,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار**,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار سعر ج,70.0,0.59,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س جديد,70.0,0.6,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س ج,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س ج,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار س * ج,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار جديد,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار جديد,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير فوار,70.0,0.64,0.5,94
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس ,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
4188,ويستير 4 مجم 14 كيس,ويست اير اكياس,70.0,0.57,0.5,669
5,بلافيكس 75 مجم 28 قرص,بلافكس  اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس* اقراص $,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافيكس جديييييد,311.0,0.39,0.5,442
5,بلافيكس 75 مجم 28 قرص,بلافيكس75مجم (مرتجع مع العربية) س ج/افنتس##,311.0,0.54,0.5,9802
5,بلافيكس 75 مجم 28 قرص,بلافيكس75مجم (مرتجع مع العربية) س ج/افنتس##,311.0,0.54,0.5,9802
5,بلافيكس 75 مجم 28 قرص,بلافكس علب جدبيد,311.0,0.5,0.5,110
5,بلافيكس 75 مجم 28 قرص,بلافكس علب جدبيد,311.0,0.5,0.5,110
5,بلافيكس 75 مجم 28 قرص,بلافكس س جديد 236,311.0,0.58,0.5,1084
5,بلافيكس 75 مجم 28 قرص,بلافكس جدييد,311.0,0.4,0.5,1941
5,بلافيكس 75 مجم 28 قرص,بلافكس جديد236,311.0,0.56,0.5,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس جديد,311.0,0.48,0.5,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص س ج ,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص ركززززززشريط,311.0,0.56,0.5,2737
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص جديد ,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص جديد,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص 236ج,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
5,بلافيكس 75 مجم 28 قرص,بلافكس اقراص,311.0,0.74,1.0,1705
533,اميبرايد 50 مجم 20 قرص,اميبريد 50 اقرص,81.0,0.69,1.0,428
533,اميبرايد 50 مجم 20 قرص,اميبريد 50مج 30قرص,81.0,0.8,1.0,1312
533,اميبرايد 50 مجم 20 قرص,اميبريد 50مج20ق س ج/الاندلس,81.0,0.53,0.5,233
533,اميبرايد 50 مجم 20 قرص,اميبريد 50مج30ق س ج/الاندلس,81.0,0.55,0.5,567
533,اميبرايد 50 مجم 20 قرص,اميبريد 50مجم اقراص سعر جديد انتبه 54 ج,81.0,0.73,1.0,383
588,زنك اوليف كريم 75 جرام,زنك-اوليف كريم المهن ,69.0,0.63,0.5,3517
588,زنك اوليف كريم 75 جرام,زنك-اوليف كريم المهن ,69.0,0.63,0.5,3517
588,زنك اوليف كريم 75 جرام,زنك-اوليف كريم المهن ,69.0,0.63,0.5,3517
614,كوليروز 20 مجم 21 قرص,كولى روزا 20 م3شررريط,132.0,0.6,0.5,1105
614,كوليروز 20 مجم 21 قرص,كولى روزا 20 3شريط سعر 79.5,132.0,0.55,0.5,279
614,كوليروز 20 مجم 21 قرص,كولى روزا 20 3شريط سعر 79.5,132.0,0.55,0.5,279
614,كوليروز 20 مجم 21 قرص,كولى روز 20مج 21ق س ج/ماركيرل,132.0,0.57,0.5,980
614,كوليروز 20 مجم 21 قرص,كولوروز20مجم ,132.0,0.63,0.5,1979
614,كوليروز 20 مجم 21 قرص,كولوروز 20 مجم 3 شريط,132.0,0.7,1.0,157
614,كوليروز 20 مجم 21 قرص,كوليروز20مم عادي3شريط,132.0,0.5,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مم عادي ق ,132.0,0.55,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم3شريططططط,132.0,0.53,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم79.5جنيه,132.0,0.63,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجممممم,132.0,0.56,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مم عادي ق ,132.0,0.55,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم3شريط/ماركيرل,132.0,0.58,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم3شريط,132.0,0.59,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم3شريط,132.0,0.59,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم,132.0,0.63,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم,132.0,0.63,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مج21قرص,132.0,0.73,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20م صغير 3 شريط  سعر جديد,132.0,0.47,0.5,2584
614,كوليروز 20 مجم 21 قرص,كوليروز20قرص جدييد,132.0,0.65,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20 مجم 3شريط,132.0,0.62,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20 س ج79.5,132.0,0.51,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم قرص 79.5س ج,132.0,0.84,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم ق,132.0,0.65,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم سعر قديم,132.0,0.59,0.5,1969
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم س جديد,132.0,0.7,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم ج ج ج,132.0,0.65,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم اقراص س ج79.5,132.0,0.84,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم اقراص,132.0,0.83,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم اقراص,132.0,0.83,1.0,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم 3 شريط سعر قديم,132.0,0.56,0.5,845
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم 3 شريط 132ج,132.0,0.62,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم 3 شريط,132.0,0.62,0.5,1979
614,كوليروز 20 مجم 21 قرص,كوليروز20مجم 3 شريط,132.0,0.62,0.5,1979
775,دوكسيرازول 60 مجم 14 كبسول,دوكسى يورازول 60 ك/الحكمة,72.75,0.57,0.5,2750
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم/20قرص,188.0,0.81,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم/20قرص,188.0,0.81,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم20ق,188.0,0.65,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم20ق,188.0,0.65,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم20ق,188.0,0.65,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم20قرص,188.0,0.81,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايد60مج,188.0,0.59,0.5,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرت60مج اقراص,188.0,0.75,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبريت 60مجم اقرص,188.0,0.76,1.0,4743
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبريت60 مجم,188.0,0.67,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبريت60مجم اقراص,188.0,0.82,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبريت60مجم س188جنيه,188.0,0.72,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكوسوبرايد60مجرام اقراص,188.0,0.7,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكس بريت60مجم اقراص,188.0,0.76,1.0,353
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكس  برايد60مجم,188.0,0.7,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت 60م اقراص,188.0,0.9,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت 60م,188.0,0.86,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت 60م,188.0,0.86,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسبرايت60م اقراص,188.0,0.75,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسبرايد60مجم20قرص,188.0,0.75,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسبريت 60 جم 30قرص,188.0,0.79,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسى برايت60مجم20قرص,188.0,0.81,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسى برايت60مجم20ق س.ج,188.0,0.69,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسبريت60,188.0,0.5,0.5,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص جديد,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60,188.0,0.57,0.5,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مج اقراص,188.0,0.8,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم,188.0,0.7,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم,188.0,0.7,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
788,ريكوكسيبرايت 60 مجم 20 قرص,ريكوكسيبرايت60مجم اقراص,188.0,0.85,1.0,132
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا نعناع استحلاب جديد,45.0,0.86,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 10 مجم  اقراص تفتيت 6 قرص جديد,45.0,0.88,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا  استحلاب سعر ج,45.0,0.67,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا  استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوركتا تحت السان 6 قرص ..ركزززز,45.0,0.61,0.5,294
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوركتا اسيحلاب سعر جديد45ج,45.0,0.62,0.5,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوركتا استحلاب سعر جديد,45.0,0.67,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب س ج/ايفا,45.0,0.63,0.5,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب جديد,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب جديد,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب 6قرص بالنعناع ,45.0,0.76,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,بامبيك 10 مجم,45.0,0.67,1.0,1573
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوركتا استحلاب سعر جديد,45.0,0.67,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب سعر جديد,45.0,0.7,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب سعر جديد,45.0,0.7,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب سعر45,45.0,0.67,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب/ سعر جديد,45.0,0.7,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب/ سعر جديد,45.0,0.7,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب/ازرق,45.0,0.65,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب/فيجا,45.0,0.65,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب3ش,45.0,0.68,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب45 جنيه,45.0,0.65,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب45 جنيه,45.0,0.65,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب@,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا اقراص استحلاب /ازررررق,45.0,0.76,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 10 مجم 6 قرص للتفتيت بالفم,45.0,0.88,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 10 مجم 6 قرص للتفتيت بالفم,45.0,0.88,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 10 مل  اقراص تفتيت جديد خلى باللك,45.0,0.76,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 10مجم للتفتيت بالفم,45.0,0.69,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب 3 شرائط,45.0,0.64,0.5,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب 3 شرائط,45.0,0.64,0.5,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب 2204299,45.0,0.64,0.5,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ***,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ***,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب  /45جنيه,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب ,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلاب,45.0,0.72,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا استحلااااب/45جنيه,45.0,0.67,1.0,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا ازرق استحلاب,45.0,0.63,0.5,9778
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا 6اقراص  مضغ سعر ج,45.0,0.76,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا20مجم اقراص جديد,45.0,0.84,1.0,330
860,باوريكتا 10 مجم 6 قرص أستحلاب,باوريكتا10م  استحلاب,45.0,0.67,1.0,9778
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40 10 مجم اقراص,210.0,0.93,1.0,399
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم 28 قرص,210.0,0.96,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم اقراص,210.0,0.89,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم اقراص,210.0,0.89,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم اقراص,210.0,0.89,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم اقراص 158 ج,210.0,0.87,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم اقراص س قديم,210.0,0.81,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10 مجم س ج ,210.0,0.81,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10اقراص,210.0,0.84,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10اقراص**2231902 ,210.0,0.68,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10اقـــراص ,210.0,0.52,0.5,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10اقـــراص ,210.0,0.52,0.5,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم /ماركريل,210.0,0.73,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28 قرص,210.0,0.96,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28 قرص سعر 210,210.0,0.89,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28قرص,210.0,0.96,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28قرص,210.0,0.96,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28قرص س  ج,210.0,0.96,1.0,377
936,اتوريزا 10/40 مجم 28 قرص,اتوريزا 40/10مجم 28قــرص,210.0,0.63,0.5,377
